name,abbr,year,source,filter,value_type,value
Denmark,DK,2019,deaths,LT80,value,26371.0
Denmark,DK,2020,deaths,LT80,value,26842.0
Denmark,DK,2021,deaths,LT80,value,27285.0
Denmark,DK,2022,deaths,LT80,value,28054.0
Denmark,DK,2023,deaths,LT80,value,27071.0
Denmark,DK,2024,deaths,LT80,value,25802.0
Denmark,DK,2015,deaths,TOTAL,value,53435.0
Denmark,DK,2016,deaths,TOTAL,value,52581.0
Denmark,DK,2017,deaths,TOTAL,value,53103.0
Denmark,DK,2018,deaths,TOTAL,value,55076.0
Denmark,DK,2019,deaths,TOTAL,value,53805.0
Denmark,DK,2020,deaths,TOTAL,value,55478.0
Denmark,DK,2021,deaths,TOTAL,value,57041.0
Denmark,DK,2022,deaths,TOTAL,value,59274.0
Denmark,DK,2023,deaths,TOTAL,value,57854.0
Denmark,DK,2024,deaths,TOTAL,value,56482.0
Denmark,DK,2015,deaths,Y20-39,value,596.0
Denmark,DK,2016,deaths,Y20-39,value,666.0
Denmark,DK,2017,deaths,Y20-39,value,602.0
Denmark,DK,2018,deaths,Y20-39,value,610.0
Denmark,DK,2019,deaths,Y20-39,value,607.0
Denmark,DK,2020,deaths,Y20-39,value,660.0
Denmark,DK,2021,deaths,Y20-39,value,584.0
Denmark,DK,2022,deaths,Y20-39,value,631.0
Denmark,DK,2023,deaths,Y20-39,value,612.0
Denmark,DK,2024,deaths,Y20-39,value,591.0
Denmark,DK,2015,deaths,Y40-59,value,4686.0
Denmark,DK,2016,deaths,Y40-59,value,4525.0
Denmark,DK,2017,deaths,Y40-59,value,4278.0
Denmark,DK,2018,deaths,Y40-59,value,4303.0
Denmark,DK,2019,deaths,Y40-59,value,4004.0
Denmark,DK,2020,deaths,Y40-59,value,3950.0
Denmark,DK,2021,deaths,Y40-59,value,3936.0
Denmark,DK,2022,deaths,Y40-59,value,3878.0
Denmark,DK,2023,deaths,Y40-59,value,3708.0
Denmark,DK,2024,deaths,Y40-59,value,3496.0
Denmark,DK,2015,deaths,Y60-79,value,20891.0
Denmark,DK,2016,deaths,Y60-79,value,20709.0
Denmark,DK,2017,deaths,Y60-79,value,20704.0
Denmark,DK,2018,deaths,Y60-79,value,21496.0
Denmark,DK,2019,deaths,Y60-79,value,21439.0
Denmark,DK,2020,deaths,Y60-79,value,21907.0
Denmark,DK,2021,deaths,Y60-79,value,22427.0
Denmark,DK,2022,deaths,Y60-79,value,23229.0
Denmark,DK,2023,deaths,Y60-79,value,22440.0
Denmark,DK,2024,deaths,Y60-79,value,21330.0
Denmark,DK,2015,deaths,Y_GE80,value,26910.0
Denmark,DK,2016,deaths,Y_GE80,value,26347.0
Denmark,DK,2017,deaths,Y_GE80,value,27148.0
Denmark,DK,2018,deaths,Y_GE80,value,28296.0
Denmark,DK,2019,deaths,Y_GE80,value,27429.0
Denmark,DK,2020,deaths,Y_GE80,value,28636.0
Denmark,DK,2021,deaths,Y_GE80,value,29756.0
Denmark,DK,2022,deaths,Y_GE80,value,31220.0
Denmark,DK,2023,deaths,Y_GE80,value,30783.0
Denmark,DK,2024,deaths,Y_GE80,value,30680.0
Denmark,DK,2015,deaths,Y_LT20,value,352.0
Denmark,DK,2016,deaths,Y_LT20,value,334.0
Denmark,DK,2017,deaths,Y_LT20,value,371.0
Denmark,DK,2018,deaths,Y_LT20,value,371.0
Denmark,DK,2019,deaths,Y_LT20,value,321.0
Denmark,DK,2020,deaths,Y_LT20,value,325.0
Denmark,DK,2021,deaths,Y_LT20,value,338.0
Denmark,DK,2022,deaths,Y_LT20,value,316.0
Denmark,DK,2023,deaths,Y_LT20,value,311.0
Denmark,DK,2024,deaths,Y_LT20,value,385.0
Estonia,EE,2015,deaths,LT80,value,8517.0
Estonia,EE,2016,deaths,LT80,value,8229.0
Estonia,EE,2017,deaths,LT80,value,8040.0
Estonia,EE,2018,deaths,LT80,value,8075.0
Estonia,EE,2019,deaths,LT80,value,7781.0
Estonia,EE,2020,deaths,LT80,value,7992.0
Estonia,EE,2021,deaths,LT80,value,9059.0
Estonia,EE,2022,deaths,LT80,value,8228.0
Estonia,EE,2023,deaths,LT80,value,7828.0
Estonia,EE,2024,deaths,LT80,value,7934.0
Estonia,EE,2015,deaths,TOTAL,value,15481.0
Estonia,EE,2016,deaths,TOTAL,value,15314.0
Estonia,EE,2017,deaths,TOTAL,value,15476.0
Estonia,EE,2018,deaths,TOTAL,value,15684.0
Estonia,EE,2019,deaths,TOTAL,value,15332.0
Estonia,EE,2020,deaths,TOTAL,value,16057.0
Estonia,EE,2021,deaths,TOTAL,value,18416.0
Estonia,EE,2022,deaths,TOTAL,value,17201.0
Estonia,EE,2023,deaths,TOTAL,value,15953.0
Estonia,EE,2024,deaths,TOTAL,value,15900.0
Estonia,EE,2015,deaths,Y20-39,value,416.0
Estonia,EE,2016,deaths,Y20-39,value,440.0
Estonia,EE,2017,deaths,Y20-39,value,345.0
Estonia,EE,2018,deaths,Y20-39,value,303.0
Estonia,EE,2019,deaths,Y20-39,value,284.0
Estonia,EE,2020,deaths,Y20-39,value,297.0
Estonia,EE,2021,deaths,Y20-39,value,324.0
Estonia,EE,2022,deaths,Y20-39,value,341.0
Estonia,EE,2023,deaths,Y20-39,value,330.0
Estonia,EE,2024,deaths,Y20-39,value,318.0
Estonia,EE,2015,deaths,Y40-59,value,1769.0
Estonia,EE,2016,deaths,Y40-59,value,1711.0
Estonia,EE,2017,deaths,Y40-59,value,1580.0
Estonia,EE,2018,deaths,Y40-59,value,1644.0
Estonia,EE,2019,deaths,Y40-59,value,1578.0
Estonia,EE,2020,deaths,Y40-59,value,1674.0
Estonia,EE,2021,deaths,Y40-59,value,1724.0
Estonia,EE,2022,deaths,Y40-59,value,1640.0
Estonia,EE,2023,deaths,Y40-59,value,1581.0
Estonia,EE,2024,deaths,Y40-59,value,1571.0
Estonia,EE,2015,deaths,Y60-79,value,6233.0
Estonia,EE,2016,deaths,Y60-79,value,5989.0
Estonia,EE,2017,deaths,Y60-79,value,6034.0
Estonia,EE,2018,deaths,Y60-79,value,6049.0
Estonia,EE,2019,deaths,Y60-79,value,5848.0
Estonia,EE,2020,deaths,Y60-79,value,5959.0
Estonia,EE,2021,deaths,Y60-79,value,6928.0
Estonia,EE,2022,deaths,Y60-79,value,6171.0
Estonia,EE,2023,deaths,Y60-79,value,5835.0
Estonia,EE,2024,deaths,Y60-79,value,5970.0
Estonia,EE,2015,deaths,Y_GE80,value,6964.0
Estonia,EE,2016,deaths,Y_GE80,value,7085.0
Estonia,EE,2017,deaths,Y_GE80,value,7436.0
Estonia,EE,2018,deaths,Y_GE80,value,7609.0
Estonia,EE,2019,deaths,Y_GE80,value,7551.0
Estonia,EE,2020,deaths,Y_GE80,value,8065.0
Estonia,EE,2021,deaths,Y_GE80,value,9357.0
Estonia,EE,2022,deaths,Y_GE80,value,8973.0
Estonia,EE,2023,deaths,Y_GE80,value,8125.0
Estonia,EE,2024,deaths,Y_GE80,value,7966.0
Estonia,EE,2015,deaths,Y_LT20,value,99.0
Estonia,EE,2016,deaths,Y_LT20,value,89.0
Estonia,EE,2017,deaths,Y_LT20,value,81.0
Estonia,EE,2018,deaths,Y_LT20,value,79.0
Estonia,EE,2019,deaths,Y_LT20,value,71.0
Estonia,EE,2020,deaths,Y_LT20,value,62.0
Estonia,EE,2021,deaths,Y_LT20,value,83.0
Estonia,EE,2022,deaths,Y_LT20,value,76.0
Estonia,EE,2023,deaths,Y_LT20,value,82.0
Estonia,EE,2024,deaths,Y_LT20,value,75.0
Finland,FI,2015,deaths,LT80,value,24408.0
Finland,FI,2016,deaths,LT80,value,24410.0
Finland,FI,2017,deaths,LT80,value,24388.0
Finland,FI,2018,deaths,LT80,value,24363.0
Finland,FI,2019,deaths,LT80,value,24111.0
Finland,FI,2020,deaths,LT80,value,25040.0
Finland,FI,2021,deaths,LT80,value,25393.0
Finland,FI,2022,deaths,LT80,value,26617.0
Finland,FI,2023,deaths,LT80,value,26843.0
Finland,FI,2024,deaths,LT80,value,25641.0
Finland,FI,2015,deaths,TOTAL,value,53270.0
Finland,FI,2016,deaths,TOTAL,value,53651.0
Finland,FI,2017,deaths,TOTAL,value,53470.0
Finland,FI,2018,deaths,TOTAL,value,54370.0
Finland,FI,2019,deaths,TOTAL,value,53714.0
Finland,FI,2020,deaths,TOTAL,value,56237.0
Finland,FI,2021,deaths,TOTAL,value,57578.0
Finland,FI,2022,deaths,TOTAL,value,61791.0
Finland,FI,2023,deaths,TOTAL,value,61130.0
Finland,FI,2024,deaths,TOTAL,value,57645.0
Finland,FI,2015,deaths,Y20-39,value,892.0
Finland,FI,2016,deaths,Y20-39,value,914.0
Finland,FI,2017,deaths,Y20-39,value,933.0
Finland,FI,2018,deaths,Y20-39,value,891.0
Finland,FI,2019,deaths,Y20-39,value,991.0
Finland,FI,2020,deaths,Y20-39,value,967.0
Finland,FI,2021,deaths,Y20-39,value,867.0
Finland,FI,2022,deaths,Y20-39,value,901.0
Finland,FI,2023,deaths,Y20-39,value,956.0
Finland,FI,2024,deaths,Y20-39,value,868.0
Finland,FI,2015,deaths,Y40-59,value,4284.0
Finland,FI,2016,deaths,Y40-59,value,4119.0
Finland,FI,2017,deaths,Y40-59,value,3927.0
Finland,FI,2018,deaths,Y40-59,value,3917.0
Finland,FI,2019,deaths,Y40-59,value,3656.0
Finland,FI,2020,deaths,Y40-59,value,3878.0
Finland,FI,2021,deaths,Y40-59,value,3741.0
Finland,FI,2022,deaths,Y40-59,value,3703.0
Finland,FI,2023,deaths,Y40-59,value,3600.0
Finland,FI,2024,deaths,Y40-59,value,3401.0
Finland,FI,2015,deaths,Y60-79,value,18979.0
Finland,FI,2016,deaths,Y60-79,value,19115.0
Finland,FI,2017,deaths,Y60-79,value,19237.0
Finland,FI,2018,deaths,Y60-79,value,19277.0
Finland,FI,2019,deaths,Y60-79,value,19191.0
Finland,FI,2020,deaths,Y60-79,value,19934.0
Finland,FI,2021,deaths,Y60-79,value,20518.0
Finland,FI,2022,deaths,Y60-79,value,21754.0
Finland,FI,2023,deaths,Y60-79,value,22003.0
Finland,FI,2024,deaths,Y60-79,value,21115.0
Finland,FI,2015,deaths,Y_GE80,value,28862.0
Finland,FI,2016,deaths,Y_GE80,value,29241.0
Finland,FI,2017,deaths,Y_GE80,value,29082.0
Finland,FI,2018,deaths,Y_GE80,value,30007.0
Finland,FI,2019,deaths,Y_GE80,value,29603.0
Finland,FI,2020,deaths,Y_GE80,value,31197.0
Finland,FI,2021,deaths,Y_GE80,value,32185.0
Finland,FI,2022,deaths,Y_GE80,value,35174.0
Finland,FI,2023,deaths,Y_GE80,value,34287.0
Finland,FI,2024,deaths,Y_GE80,value,32004.0
Finland,FI,2015,deaths,Y_LT20,value,253.0
Finland,FI,2016,deaths,Y_LT20,value,262.0
Finland,FI,2017,deaths,Y_LT20,value,291.0
Finland,FI,2018,deaths,Y_LT20,value,278.0
Finland,FI,2019,deaths,Y_LT20,value,273.0
Finland,FI,2020,deaths,Y_LT20,value,261.0
Finland,FI,2021,deaths,Y_LT20,value,267.0
Finland,FI,2022,deaths,Y_LT20,value,259.0
Finland,FI,2023,deaths,Y_LT20,value,284.0
Finland,FI,2024,deaths,Y_LT20,value,257.0
France,FR,2015,deaths,LT80,value,241211.0
France,FR,2016,deaths,LT80,value,235584.0
France,FR,2017,deaths,LT80,value,237624.0
France,FR,2018,deaths,LT80,value,239641.0
France,FR,2019,deaths,LT80,value,239008.0
France,FR,2020,deaths,LT80,value,260666.0
France,FR,2021,deaths,LT80,value,264893.0
France,FR,2022,deaths,LT80,value,267841.0
France,FR,2023,deaths,LT80,value,258854.0
France,FR,2024,deaths,LT80,value,258493.0
France,FR,2015,deaths,TOTAL,value,604310.0
France,FR,2016,deaths,TOTAL,value,590836.0
France,FR,2017,deaths,TOTAL,value,604105.0
France,FR,2018,deaths,TOTAL,value,607786.0
France,FR,2019,deaths,TOTAL,value,611297.0
France,FR,2020,deaths,TOTAL,value,678770.0
France,FR,2021,deaths,TOTAL,value,659246.0
France,FR,2022,deaths,TOTAL,value,673101.0
France,FR,2023,deaths,TOTAL,value,636704.0
France,FR,2024,deaths,TOTAL,value,637216.0
France,FR,2015,deaths,Y20-39,value,9627.0
France,FR,2016,deaths,Y20-39,value,9196.0
France,FR,2017,deaths,Y20-39,value,9077.0
France,FR,2018,deaths,Y20-39,value,9224.0
France,FR,2019,deaths,Y20-39,value,9218.0
France,FR,2020,deaths,Y20-39,value,9102.0
France,FR,2021,deaths,Y20-39,value,9277.0
France,FR,2022,deaths,Y20-39,value,9591.0
France,FR,2023,deaths,Y20-39,value,9338.0
France,FR,2024,deaths,Y20-39,value,9147.0
France,FR,2015,deaths,Y40-59,value,55622.0
France,FR,2016,deaths,Y40-59,value,52699.0
France,FR,2017,deaths,Y40-59,value,51783.0
France,FR,2018,deaths,Y40-59,value,51361.0
France,FR,2019,deaths,Y40-59,value,49555.0
France,FR,2020,deaths,Y40-59,value,51410.0
France,FR,2021,deaths,Y40-59,value,50650.0
France,FR,2022,deaths,Y40-59,value,50112.0
France,FR,2023,deaths,Y40-59,value,47678.0
France,FR,2024,deaths,Y40-59,value,46629.0
France,FR,2015,deaths,Y60-79,value,170682.0
France,FR,2016,deaths,Y60-79,value,168690.0
France,FR,2017,deaths,Y60-79,value,171799.0
France,FR,2018,deaths,Y60-79,value,174160.0
France,FR,2019,deaths,Y60-79,value,175346.0
France,FR,2020,deaths,Y60-79,value,195582.0
France,FR,2021,deaths,Y60-79,value,200346.0
France,FR,2022,deaths,Y60-79,value,203149.0
France,FR,2023,deaths,Y60-79,value,197083.0
France,FR,2024,deaths,Y60-79,value,197916.0
France,FR,2015,deaths,Y_GE80,value,363098.0
France,FR,2016,deaths,Y_GE80,value,355252.0
France,FR,2017,deaths,Y_GE80,value,366481.0
France,FR,2018,deaths,Y_GE80,value,368145.0
France,FR,2019,deaths,Y_GE80,value,368204.0
France,FR,2020,deaths,Y_GE80,value,412964.0
France,FR,2021,deaths,Y_GE80,value,389882.0
France,FR,2022,deaths,Y_GE80,value,401549.0
France,FR,2023,deaths,Y_GE80,value,374657.0
France,FR,2024,deaths,Y_GE80,value,375555.0
France,FR,2015,deaths,Y_LT20,value,5280.0
France,FR,2016,deaths,Y_LT20,value,4999.0
France,FR,2017,deaths,Y_LT20,value,4965.0
France,FR,2018,deaths,Y_LT20,value,4896.0
France,FR,2019,deaths,Y_LT20,value,4889.0
France,FR,2020,deaths,Y_LT20,value,4572.0
France,FR,2021,deaths,Y_LT20,value,4620.0
France,FR,2022,deaths,Y_LT20,value,4989.0
France,FR,2023,deaths,Y_LT20,value,4755.0
France,FR,2024,deaths,Y_LT20,value,4801.0
Germany,DE,2015,deaths,LT80,value,432402.0
Germany,DE,2016,deaths,LT80,value,415533.0
Germany,DE,2017,deaths,LT80,value,413223.0
Germany,DE,2018,deaths,LT80,value,416881.0
Germany,DE,2019,deaths,LT80,value,402989.0
Germany,DE,2020,deaths,LT80,value,413022.0
Germany,DE,2021,deaths,LT80,value,419733.0
Germany,DE,2022,deaths,LT80,value,421971.0
Germany,DE,2023,deaths,LT80,value,410800.0
Germany,DE,2024,deaths,LT80,value,384534.0
Germany,DE,2015,deaths,TOTAL,value,940708.0
Germany,DE,2016,deaths,TOTAL,value,906309.0
Germany,DE,2017,deaths,TOTAL,value,929351.0
Germany,DE,2018,deaths,TOTAL,value,952295.0
Germany,DE,2019,deaths,TOTAL,value,936772.0
Germany,DE,2020,deaths,TOTAL,value,1001404.0
Germany,DE,2021,deaths,TOTAL,value,1019045.0
Germany,DE,2022,deaths,TOTAL,value,1064232.0
Germany,DE,2023,deaths,TOTAL,value,1024408.0
Germany,DE,2024,deaths,TOTAL,value,998685.0
Germany,DE,2015,deaths,Y20-39,value,10173.0
Germany,DE,2016,deaths,Y20-39,value,9727.0
Germany,DE,2017,deaths,Y20-39,value,9681.0
Germany,DE,2018,deaths,Y20-39,value,9711.0
Germany,DE,2019,deaths,Y20-39,value,9604.0
Germany,DE,2020,deaths,Y20-39,value,9839.0
Germany,DE,2021,deaths,Y20-39,value,9831.0
Germany,DE,2022,deaths,Y20-39,value,10193.0
Germany,DE,2023,deaths,Y20-39,value,9782.0
Germany,DE,2024,deaths,Y20-39,value,0.0
Germany,DE,2015,deaths,Y40-59,value,79966.0
Germany,DE,2016,deaths,Y40-59,value,77236.0
Germany,DE,2017,deaths,Y40-59,value,74823.0
Germany,DE,2018,deaths,Y40-59,value,75520.0
Germany,DE,2019,deaths,Y40-59,value,72328.0
Germany,DE,2020,deaths,Y40-59,value,73885.0
Germany,DE,2021,deaths,Y40-59,value,75220.0
Germany,DE,2022,deaths,Y40-59,value,72206.0
Germany,DE,2023,deaths,Y40-59,value,68470.0
Germany,DE,2024,deaths,Y40-59,value,64877.0
Germany,DE,2015,deaths,Y60-79,value,337762.0
Germany,DE,2016,deaths,Y60-79,value,323810.0
Germany,DE,2017,deaths,Y60-79,value,324254.0
Germany,DE,2018,deaths,Y60-79,value,327110.0
Germany,DE,2019,deaths,Y60-79,value,316641.0
Germany,DE,2020,deaths,Y60-79,value,325123.0
Germany,DE,2021,deaths,Y60-79,value,330439.0
Germany,DE,2022,deaths,Y60-79,value,335178.0
Germany,DE,2023,deaths,Y60-79,value,328196.0
Germany,DE,2024,deaths,Y60-79,value,319657.0
Germany,DE,2015,deaths,Y_GE80,value,508306.0
Germany,DE,2016,deaths,Y_GE80,value,490776.0
Germany,DE,2017,deaths,Y_GE80,value,516128.0
Germany,DE,2018,deaths,Y_GE80,value,535414.0
Germany,DE,2019,deaths,Y_GE80,value,533783.0
Germany,DE,2020,deaths,Y_GE80,value,588382.0
Germany,DE,2021,deaths,Y_GE80,value,599312.0
Germany,DE,2022,deaths,Y_GE80,value,642261.0
Germany,DE,2023,deaths,Y_GE80,value,613608.0
Germany,DE,2024,deaths,Y_GE80,value,599770.0
Germany,DE,2015,deaths,Y_LT20,value,4501.0
Germany,DE,2016,deaths,Y_LT20,value,4760.0
Germany,DE,2017,deaths,Y_LT20,value,4465.0
Germany,DE,2018,deaths,Y_LT20,value,4540.0
Germany,DE,2019,deaths,Y_LT20,value,4416.0
Germany,DE,2020,deaths,Y_LT20,value,4175.0
Germany,DE,2021,deaths,Y_LT20,value,4243.0
Germany,DE,2022,deaths,Y_LT20,value,4394.0
Germany,DE,2023,deaths,Y_LT20,value,4352.0
Germany,DE,2024,deaths,Y_LT20,value,0.0
Greece,EL,2015,deaths,LT80,value,49698.0
Greece,EL,2016,deaths,LT80,value,47575.0
Greece,EL,2017,deaths,LT80,value,47885.0
Greece,EL,2018,deaths,LT80,value,46178.0
Greece,EL,2019,deaths,LT80,value,46435.0
Greece,EL,2020,deaths,LT80,value,49751.0
Greece,EL,2021,deaths,LT80,value,55787.0
Greece,EL,2022,deaths,LT80,value,52013.0
Greece,EL,2023,deaths,LT80,value,49033.0
Greece,EL,2024,deaths,LT80,value,47867.0
Greece,EL,2015,deaths,TOTAL,value,123324.0
Greece,EL,2016,deaths,TOTAL,value,118116.0
Greece,EL,2017,deaths,TOTAL,value,124069.0
Greece,EL,2018,deaths,TOTAL,value,119952.0
Greece,EL,2019,deaths,TOTAL,value,124538.0
Greece,EL,2020,deaths,TOTAL,value,132969.0
Greece,EL,2021,deaths,TOTAL,value,143668.0
Greece,EL,2022,deaths,TOTAL,value,140292.0
Greece,EL,2023,deaths,TOTAL,value,127671.0
Greece,EL,2024,deaths,TOTAL,value,125088.0
Greece,EL,2015,deaths,Y20-39,value,1616.0
Greece,EL,2016,deaths,Y20-39,value,1519.0
Greece,EL,2017,deaths,Y20-39,value,1394.0
Greece,EL,2018,deaths,Y20-39,value,1416.0
Greece,EL,2019,deaths,Y20-39,value,1347.0
Greece,EL,2020,deaths,Y20-39,value,1304.0
Greece,EL,2021,deaths,Y20-39,value,1432.0
Greece,EL,2022,deaths,Y20-39,value,1331.0
Greece,EL,2023,deaths,Y20-39,value,1261.0
Greece,EL,2024,deaths,Y20-39,value,1082.0
Greece,EL,2015,deaths,Y40-59,value,9253.0
Greece,EL,2016,deaths,Y40-59,value,9013.0
Greece,EL,2017,deaths,Y40-59,value,8912.0
Greece,EL,2018,deaths,Y40-59,value,8739.0
Greece,EL,2019,deaths,Y40-59,value,8779.0
Greece,EL,2020,deaths,Y40-59,value,9170.0
Greece,EL,2021,deaths,Y40-59,value,10367.0
Greece,EL,2022,deaths,Y40-59,value,9171.0
Greece,EL,2023,deaths,Y40-59,value,8620.0
Greece,EL,2024,deaths,Y40-59,value,8242.0
Greece,EL,2015,deaths,Y60-79,value,38177.0
Greece,EL,2016,deaths,Y60-79,value,36342.0
Greece,EL,2017,deaths,Y60-79,value,36967.0
Greece,EL,2018,deaths,Y60-79,value,35450.0
Greece,EL,2019,deaths,Y60-79,value,35731.0
Greece,EL,2020,deaths,Y60-79,value,38762.0
Greece,EL,2021,deaths,Y60-79,value,43448.0
Greece,EL,2022,deaths,Y60-79,value,41014.0
Greece,EL,2023,deaths,Y60-79,value,38642.0
Greece,EL,2024,deaths,Y60-79,value,38018.0
Greece,EL,2015,deaths,Y_GE80,value,73626.0
Greece,EL,2016,deaths,Y_GE80,value,70541.0
Greece,EL,2017,deaths,Y_GE80,value,76184.0
Greece,EL,2018,deaths,Y_GE80,value,73771.0
Greece,EL,2019,deaths,Y_GE80,value,78094.0
Greece,EL,2020,deaths,Y_GE80,value,83218.0
Greece,EL,2021,deaths,Y_GE80,value,87880.0
Greece,EL,2022,deaths,Y_GE80,value,88259.0
Greece,EL,2023,deaths,Y_GE80,value,78638.0
Greece,EL,2024,deaths,Y_GE80,value,77212.0
Greece,EL,2015,deaths,Y_LT20,value,652.0
Greece,EL,2016,deaths,Y_LT20,value,701.0
Greece,EL,2017,deaths,Y_LT20,value,612.0
Greece,EL,2018,deaths,Y_LT20,value,573.0
Greece,EL,2019,deaths,Y_LT20,value,578.0
Greece,EL,2020,deaths,Y_LT20,value,515.0
Greece,EL,2021,deaths,Y_LT20,value,540.0
Greece,EL,2022,deaths,Y_LT20,value,497.0
Greece,EL,2023,deaths,Y_LT20,value,510.0
Greece,EL,2024,deaths,Y_LT20,value,525.0
Hungary,HU,2015,deaths,LT80,value,78667.0
Hungary,HU,2016,deaths,LT80,value,74980.0
Hungary,HU,2017,deaths,LT80,value,77146.0
Hungary,HU,2018,deaths,LT80,value,76761.0
Hungary,HU,2019,deaths,LT80,value,75741.0
Hungary,HU,2020,deaths,LT80,value,84034.0
Hungary,HU,2021,deaths,LT80,value,94669.0
Hungary,HU,2022,deaths,LT80,value,79836.0
Hungary,HU,2023,deaths,LT80,value,75039.0
Hungary,HU,2024,deaths,LT80,value,73423.0
Hungary,HU,2015,deaths,TOTAL,value,133978.0
Hungary,HU,2016,deaths,TOTAL,value,126293.0
Hungary,HU,2017,deaths,TOTAL,value,131293.0
Hungary,HU,2018,deaths,TOTAL,value,130624.0
Hungary,HU,2019,deaths,TOTAL,value,129275.0
Hungary,HU,2020,deaths,TOTAL,value,143236.0
Hungary,HU,2021,deaths,TOTAL,value,155052.0
Hungary,HU,2022,deaths,TOTAL,value,135960.0
Hungary,HU,2023,deaths,TOTAL,value,127746.0
Hungary,HU,2024,deaths,TOTAL,value,126355.0
Hungary,HU,2015,deaths,Y20-39,value,1965.0
Hungary,HU,2016,deaths,Y20-39,value,1743.0
Hungary,HU,2017,deaths,Y20-39,value,1788.0
Hungary,HU,2018,deaths,Y20-39,value,1737.0
Hungary,HU,2019,deaths,Y20-39,value,1622.0
Hungary,HU,2020,deaths,Y20-39,value,1773.0
Hungary,HU,2021,deaths,Y20-39,value,2097.0
Hungary,HU,2022,deaths,Y20-39,value,1695.0
Hungary,HU,2023,deaths,Y20-39,value,1643.0
Hungary,HU,2024,deaths,Y20-39,value,1625.0
Hungary,HU,2015,deaths,Y40-59,value,16875.0
Hungary,HU,2016,deaths,Y40-59,value,15368.0
Hungary,HU,2017,deaths,Y40-59,value,14968.0
Hungary,HU,2018,deaths,Y40-59,value,14661.0
Hungary,HU,2019,deaths,Y40-59,value,14085.0
Hungary,HU,2020,deaths,Y40-59,value,14953.0
Hungary,HU,2021,deaths,Y40-59,value,17664.0
Hungary,HU,2022,deaths,Y40-59,value,14236.0
Hungary,HU,2023,deaths,Y40-59,value,12971.0
Hungary,HU,2024,deaths,Y40-59,value,12920.0
Hungary,HU,2015,deaths,Y60-79,value,59078.0
Hungary,HU,2016,deaths,Y60-79,value,57177.0
Hungary,HU,2017,deaths,Y60-79,value,59728.0
Hungary,HU,2018,deaths,Y60-79,value,59787.0
Hungary,HU,2019,deaths,Y60-79,value,59390.0
Hungary,HU,2020,deaths,Y60-79,value,66727.0
Hungary,HU,2021,deaths,Y60-79,value,74312.0
Hungary,HU,2022,deaths,Y60-79,value,63301.0
Hungary,HU,2023,deaths,Y60-79,value,59888.0
Hungary,HU,2024,deaths,Y60-79,value,58287.0
Hungary,HU,2015,deaths,Y_GE80,value,55291.0
Hungary,HU,2016,deaths,Y_GE80,value,51300.0
Hungary,HU,2017,deaths,Y_GE80,value,54137.0
Hungary,HU,2018,deaths,Y_GE80,value,53854.0
Hungary,HU,2019,deaths,Y_GE80,value,53516.0
Hungary,HU,2020,deaths,Y_GE80,value,59177.0
Hungary,HU,2021,deaths,Y_GE80,value,60362.0
Hungary,HU,2022,deaths,Y_GE80,value,56108.0
Hungary,HU,2023,deaths,Y_GE80,value,52682.0
Hungary,HU,2024,deaths,Y_GE80,value,52932.0
Hungary,HU,2015,deaths,Y_LT20,value,749.0
Hungary,HU,2016,deaths,Y_LT20,value,692.0
Hungary,HU,2017,deaths,Y_LT20,value,662.0
Hungary,HU,2018,deaths,Y_LT20,value,576.0
Hungary,HU,2019,deaths,Y_LT20,value,644.0
Hungary,HU,2020,deaths,Y_LT20,value,581.0
Hungary,HU,2021,deaths,Y_LT20,value,596.0
Hungary,HU,2022,deaths,Y_LT20,value,604.0
Hungary,HU,2023,deaths,Y_LT20,value,537.0
Hungary,HU,2024,deaths,Y_LT20,value,591.0
Iceland,IS,2015,deaths,LT80,value,924.0
Iceland,IS,2016,deaths,LT80,value,994.0
Iceland,IS,2017,deaths,LT80,value,959.0
Iceland,IS,2018,deaths,LT80,value,978.0
Iceland,IS,2019,deaths,LT80,value,971.0
Iceland,IS,2020,deaths,LT80,value,1060.0
Iceland,IS,2021,deaths,LT80,value,1077.0
Iceland,IS,2022,deaths,LT80,value,1221.0
Iceland,IS,2023,deaths,LT80,value,1162.0
Iceland,IS,2024,deaths,LT80,value,1184.0
Iceland,IS,2015,deaths,TOTAL,value,2223.0
Iceland,IS,2016,deaths,TOTAL,value,2295.0
Iceland,IS,2017,deaths,TOTAL,value,2231.0
Iceland,IS,2018,deaths,TOTAL,value,2250.0
Iceland,IS,2019,deaths,TOTAL,value,2263.0
Iceland,IS,2020,deaths,TOTAL,value,2345.0
Iceland,IS,2021,deaths,TOTAL,value,2338.0
Iceland,IS,2022,deaths,TOTAL,value,2690.0
Iceland,IS,2023,deaths,TOTAL,value,2565.0
Iceland,IS,2024,deaths,TOTAL,value,2594.0
Iceland,IS,2015,deaths,Y20-39,value,45.0
Iceland,IS,2016,deaths,Y20-39,value,58.0
Iceland,IS,2017,deaths,Y20-39,value,67.0
Iceland,IS,2018,deaths,Y20-39,value,68.0
Iceland,IS,2019,deaths,Y20-39,value,56.0
Iceland,IS,2020,deaths,Y20-39,value,65.0
Iceland,IS,2021,deaths,Y20-39,value,64.0
Iceland,IS,2022,deaths,Y20-39,value,67.0
Iceland,IS,2023,deaths,Y20-39,value,75.0
Iceland,IS,2024,deaths,Y20-39,value,69.0
Iceland,IS,2015,deaths,Y40-59,value,199.0
Iceland,IS,2016,deaths,Y40-59,value,166.0
